street_name,segment_id,total_segments,length_m,start_lat,start_lon,end_lat,end_lon
Napfgasse,1,1,47.5,47.3714371,8.5440165,47.371664,8.5445485
Paul-Trautvetter-Weg,1,3,500.0,47.403969,8.4823021,47.4013994,8.4876087
Paul-Trautvetter-Weg,2,3,500.0,47.4013994,8.4876087,47.3998275,8.4933586
Paul-Trautvetter-Weg,3,3,158.6,47.3998275,8.4933586,47.3997114,8.4933479
Unknown,1,3,500.0,47.3358654,8.5718071,47.3377211,8.57176
Unknown,2,3,500.0,47.3377211,8.57176,47.3336553,8.5743688
Unknown,3,3,342.2,47.3336553,8.5743688,47.3351224,8.5774081
Unknown,1,6,500.0,47.4371512,8.5262271,47.4366641,8.5228263
Unknown,2,6,500.0,47.4366641,8.5228263,47.4330298,8.5189227
Unknown,3,6,500.0,47.4330298,8.5189227,47.4334837,8.5234982
Unknown,4,6,500.0,47.4334837,8.5234982,47.4358708,8.5267513
Unknown,5,6,500.0,47.4358708,8.5267513,47.4397909,8.5258481
Unknown,6,6,186.2,47.4397909,8.5258481,47.4413768,8.5250549
Unknown,1,1,193.4,47.3372987,8.579122,47.3387446,8.5777778
Niederhofenrain,1,2,500.0,47.3437148,8.5840153,47.347124,8.5818752
Niederhofenrain,2,2,328.2,47.347124,8.5818752,47.3489144,8.578992
Köchlistrasse,1,1,193.7,47.3729097,8.5240927,47.3740999,8.5222196
Unknown,1,2,500.0,47.3414652,8.5891878,47.3398149,8.5952623
Unknown,2,2,13.9,47.3398149,8.5952623,47.3397592,8.5954266
Unknown,1,2,500.0,47.412601,8.6174475,47.4125535,8.6174714
Unknown,2,2,5.6,47.4125535,8.6174714,47.412601,8.6174475
Wyssenbühlsteig,1,1,418.9,47.3574005,8.527005,47.36048,8.5273232
Wetlistrasse,1,1,71.3,47.359343,8.5685344,47.3599656,8.5687582
Unknown,1,1,81.3,47.3920288,8.6218981,47.3925252,8.621108
Unknown,1,1,161.4,47.3607935,8.4626974,47.3604064,8.4644133
Geigergasse,1,1,54.6,47.3691438,8.544934,47.3688366,8.5443709
Mittelwaldstrasse,1,3,500.0,47.4065225,8.5040008,47.4093811,8.5001343
Mittelwaldstrasse,2,3,500.0,47.4093811,8.5001343,47.4127768,8.4958524
Mittelwaldstrasse,3,3,413.5,47.4127768,8.4958524,47.4119025,8.4912679
Unknown,1,1,466.3,47.3404554,8.4759801,47.3367047,8.4784773
Unknown,1,5,500.0,47.3265237,8.5775665,47.3308633,8.5767161
Unknown,2,5,500.0,47.3308633,8.5767161,47.3317442,8.5776346
Unknown,3,5,500.0,47.3317442,8.5776346,47.3291323,8.5771322
Unknown,4,5,500.0,47.3291323,8.5771322,47.3277386,8.5774166
Unknown,5,5,440.6,47.3277386,8.5774166,47.3314969,8.5765638
Balgriststrasse,1,1,313.4,47.3543382,8.5752934,47.3535592,8.5789066
Unknown,1,1,184.2,47.4359486,8.4999056,47.4345619,8.5007233
Kronwiesenstrasse,1,1,292.4,47.4036152,8.5784931,47.4046985,8.581728
Franzosenweg,1,4,500.0,47.398975,8.5733586,47.3965748,8.5789206
Franzosenweg,2,4,500.0,47.3965748,8.5789206,47.3944173,8.5846511
Franzosenweg,3,4,500.0,47.3944173,8.5846511,47.3946518,8.5897685
Franzosenweg,4,4,15.2,47.3946518,8.5897685,47.3947752,8.5898478
Unknown,1,1,297.3,47.3292727,8.5824872,47.3306125,8.5798439
Unknown,1,3,500.0,47.4306052,8.5594893,47.4343614,8.5617473
Unknown,2,3,500.0,47.4343614,8.5617473,47.4356216,8.5574298
Unknown,3,3,248.2,47.4356216,8.5574298,47.4351375,8.5601629
Unknown,1,1,67.4,47.3448802,8.4707823,47.3448516,8.4714267
Unknown,1,2,500.0,47.4402323,8.5758182,47.435836,8.5754509
Unknown,2,2,336.7,47.435836,8.5754509,47.43302,8.5770175
Unknown,1,9,500.0,47.3962649,8.4483516,47.3970345,8.4547749
Unknown,2,9,500.0,47.3970345,8.4547749,47.3963222,8.4613142
Unknown,3,9,500.0,47.3963222,8.4613142,47.3958473,8.4642788
Unknown,4,9,500.0,47.3958473,8.4642788,47.3966487,8.4577619
Unknown,5,9,500.0,47.3966487,8.4577619,47.3983852,8.4529764
Unknown,6,9,500.0,47.3983852,8.4529764,47.3970615,8.458195
Unknown,7,9,500.0,47.3970615,8.458195,47.3959831,8.46458
Unknown,8,9,500.0,47.3959831,8.46458,47.3957313,8.4651031
Unknown,9,9,30.7,47.3957313,8.4651031,47.3956003,8.4654605
Schienengasse,1,1,218.0,47.38012,8.5279748,47.3809098,8.5254831
Chämmetenweg,1,2,500.0,47.3873215,8.5880394,47.3889796,8.5937793
Chämmetenweg,2,2,229.9,47.3889796,8.5937793,47.3886876,8.5965974
Heinrich-Wolff-Strasse,1,1,187.4,47.4250282,8.5007792,47.4234595,8.4998715
Hallwylplatz,1,1,68.2,47.3713668,8.5276986,47.371278,8.5285872
Schweizerhofgasse,1,1,74.3,47.3727819,8.5427689,47.3728442,8.5437446
Eschenholzweg,1,3,500.0,47.3822154,8.4633508,47.379287,8.4678502
Eschenholzweg,2,3,500.0,47.379287,8.4678502,47.3813223,8.4645564
Eschenholzweg,3,3,179.2,47.3813223,8.4645564,47.3820299,8.4631415
Wäldlistrasse,1,1,65.3,47.3687393,8.5597517,47.3683852,8.5590846
Unknown,1,1,77.9,47.4223456,8.6125516,47.4218939,8.6133023
Tanzbodenstrasse,1,3,500.0,47.3496334,8.5296462,47.3538294,8.5293585
Tanzbodenstrasse,2,3,500.0,47.3538294,8.5293585,47.3582635,8.5290693
Tanzbodenstrasse,3,3,89.7,47.3582635,8.5290693,47.3590315,8.528706
Robert-Seidel-Hof,1,3,500.0,47.3906988,8.4833476,47.3909843,8.482424
Robert-Seidel-Hof,2,3,500.0,47.3909843,8.482424,47.3908059,8.4828946
Robert-Seidel-Hof,3,3,194.1,47.3908059,8.4828946,47.3909958,8.4834872
Unknown,1,1,440.6,47.3278643,8.5915502,47.3289828,8.5866108
In der Breiti,1,1,144.5,47.3775507,8.4851258,47.3768949,8.4835868
Unknown,1,1,225.5,47.3990031,8.6017711,47.3986759,8.6047079
Unknown,1,6,500.0,47.3307471,8.4739255,47.3327258,8.4742769
Unknown,2,6,500.0,47.3327258,8.4742769,47.337126,8.4745631
Unknown,3,6,500.0,47.337126,8.4745631,47.3361828,8.4728393
Unknown,4,6,500.0,47.3361828,8.4728393,47.3317727,8.4715436
Unknown,5,6,500.0,47.3317727,8.4715436,47.3286389,8.4713989
Unknown,6,6,447.2,47.3286389,8.4713989,47.3300337,8.4738414
Unknown,1,1,473.1,47.3167551,8.4811255,47.3135403,8.4775395
Unknown,1,2,500.0,47.4452329,8.4692855,47.4451234,8.4680149
Unknown,2,2,148.9,47.4451234,8.4680149,47.4449163,8.466074
Unknown,1,1,477.2,47.4424888,8.6306413,47.4428154,8.6308627
Kapfsteig,1,2,500.0,47.3601232,8.5686351,47.3624898,8.5735224
Kapfsteig,2,2,338.0,47.3624898,8.5735224,47.3652909,8.5751933
Unknown,1,1,278.8,47.4249442,8.5837185,47.4270251,8.5857463
Unknown,1,2,500.0,47.4324934,8.6114863,47.4346919,8.605799
Unknown,2,2,229.6,47.4346919,8.605799,47.4360626,8.6035481
Stolzestrasse,1,2,500.0,47.3871052,8.5460352,47.3891852,8.5441237
Stolzestrasse,2,2,275.4,47.3891852,8.5441237,47.3871716,8.5457868
Unknown,1,1,146.1,47.4330651,8.5705162,47.4321752,8.5711197
Drahtzugstrasse,1,2,500.0,47.3595135,8.5577966,47.3600633,8.5639713
Drahtzugstrasse,2,2,451.0,47.3600633,8.5639713,47.3593836,8.569698
Unknown,1,53,500.0,47.4371996,8.569655,47.4331324,8.571174
Unknown,2,53,500.0,47.4331324,8.571174,47.4287777,8.5728285
Unknown,3,53,500.0,47.4287777,8.5728285,47.4319866,8.5714898
Unknown,4,53,500.0,47.4319866,8.5714898,47.4363571,8.5699281
Unknown,5,53,500.0,47.4363571,8.5699281,47.4357242,8.5705537
Unknown,6,53,500.0,47.4357242,8.5705537,47.4312776,8.5715438
Unknown,7,53,500.0,47.4312776,8.5715438,47.4284529,8.5717964
Unknown,8,53,500.0,47.4284529,8.5717964,47.4257078,8.5729689
Unknown,9,53,500.0,47.4257078,8.5729689,47.4301319,8.5717797
Unknown,10,53,500.0,47.4301319,8.5717797,47.4345559,8.5705902
Unknown,11,53,500.0,47.4345559,8.5705902,47.4357775,8.5700397
Unknown,12,53,500.0,47.4357775,8.5700397,47.4313667,8.5713318
Unknown,13,53,500.0,47.4313667,8.5713318,47.4269559,8.5726237
Unknown,14,53,500.0,47.4269559,8.5726237,47.4262339,8.5728293
Unknown,15,53,500.0,47.4262339,8.5728293,47.4288669,8.5721394
Unknown,16,53,500.0,47.4288669,8.5721394,47.4333065,8.5710832
Unknown,17,53,500.0,47.4333065,8.5710832,47.4377461,8.5700268
Unknown,18,53,500.0,47.4377461,8.5700268,47.4383006,8.5696027
Unknown,19,53,500.0,47.4383006,8.5696027,47.4401204,8.5693964
Unknown,20,53,500.0,47.4401204,8.5693964,47.4357071,8.570654
Unknown,21,53,500.0,47.4357071,8.570654,47.4312948,8.5719349
Unknown,22,53,500.0,47.4312948,8.5719349,47.4297543,8.5721143
Unknown,23,53,500.0,47.4297543,8.5721143,47.4340995,8.5711916
Unknown,24,53,500.0,47.4340995,8.5711916,47.4343494,8.5711451
Unknown,25,53,500.0,47.4343494,8.5711451,47.4299187,8.5722787
Unknown,26,53,500.0,47.4299187,8.5722787,47.4254878,8.5734122
Unknown,27,53,500.0,47.4254878,8.5734122,47.4248703,8.5732408
Unknown,28,53,500.0,47.4248703,8.5732408,47.4293043,8.5721386
Unknown,29,53,500.0,47.4293043,8.5721386,47.4337425,8.57107
Unknown,30,53,500.0,47.4337425,8.57107,47.4375768,8.5701879
Unknown,31,53,500.0,47.4375768,8.5701879,47.4331509,8.571329
Unknown,32,53,500.0,47.4331509,8.571329,47.4286884,8.5721378
Unknown,33,53,500.0,47.4286884,8.5721378,47.4302615,8.5718101
Unknown,34,53,500.0,47.4302615,8.5718101,47.4346993,8.5707371
Unknown,35,53,500.0,47.4346993,8.5707371,47.4391343,8.5696433
Unknown,36,53,500.0,47.4391343,8.5696433,47.4394249,8.5703632
Unknown,37,53,500.0,47.4394249,8.5703632,47.4352024,8.5704735
Unknown,38,53,500.0,47.4352024,8.5704735,47.4307457,8.5695876
Unknown,39,53,500.0,47.4307457,8.5695876,47.426289,8.5687018
Unknown,40,53,500.0,47.426289,8.5687018,47.424361,8.5719488
Unknown,41,53,500.0,47.424361,8.5719488,47.4285454,8.5723752
Unknown,42,53,500.0,47.4285454,8.5723752,47.4329916,8.5713812
Unknown,43,53,500.0,47.4329916,8.5713812,47.4374223,8.5702698
Unknown,44,53,500.0,47.4374223,8.5702698,47.436832,8.5707304
Unknown,45,53,500.0,47.436832,8.5707304,47.4324441,8.5718154
Unknown,46,53,500.0,47.4324441,8.5718154,47.4282901,8.5728157
Unknown,47,53,500.0,47.4282901,8.5728157,47.4327507,8.571983
Unknown,48,53,500.0,47.4327507,8.571983,47.4372133,8.571164
Unknown,49,53,500.0,47.4372133,8.571164,47.4382536,8.5701568
Unknown,50,53,500.0,47.4382536,8.5701568,47.4372614,8.5711366
Unknown,51,53,500.0,47.4372614,8.5711366,47.4345441,8.571124
Unknown,52,53,500.0,47.4345441,8.571124,47.4300502,8.5713738
Unknown,53,53,306.2,47.4300502,8.5713738,47.427569,8.5713269
Unknown,1,1,109.6,47.4081977,8.4602341,47.4072507,8.4604496
Unknown,1,2,500.0,47.4151282,8.5892673,47.413114,8.5950783
Unknown,2,2,186.8,47.413114,8.5950783,47.4123754,8.5972658
Unknown,1,1,105.4,47.4251244,8.5751758,47.425028,8.5738475
Unknown,1,1,184.9,47.4349884,8.5661501,47.4363301,8.5675988
Unknown,1,1,198.0,47.334723,8.5764969,47.3363783,8.5755456
Kleinhölzliweg,1,2,500.0,47.3811489,8.598369,47.3805641,8.5981406
Kleinhölzliweg,2,2,67.3,47.3805641,8.5981406,47.3811489,8.598369
Unknown,1,1,101.1,47.4317192,8.5790897,47.4316398,8.5778526
Feldenmoosstrasse,1,1,160.6,47.3683657,8.4618679,47.3696168,8.4617205
Frohbühlstrasse,1,1,340.1,47.4309373,8.5552815,47.4327816,8.5518701
Müllerstrasse,1,1,489.2,47.3738081,8.5319445,47.3769756,8.5275541
Unknown,1,3,500.0,47.3350558,8.6262211,47.3342702,8.6279308
Unknown,2,3,500.0,47.3342702,8.6279308,47.3328906,8.6262051
Unknown,3,3,163.5,47.3328906,8.6262051,47.3342577,8.6265159
Unknown,1,1,130.2,47.3847467,8.6083885,47.3854498,8.6070137
Fellenbergweg,1,5,500.0,47.3730795,8.500879,47.3732143,8.4946614
Fellenbergweg,2,5,500.0,47.3732143,8.4946614,47.3745446,8.48863
Fellenbergweg,3,5,500.0,47.3745446,8.48863,47.3738026,8.494725
Fellenbergweg,4,5,500.0,47.3738026,8.494725,47.3736896,8.5008756
Fellenbergweg,5,5,12.9,47.3736896,8.5008756,47.3738034,8.5008628
Unknown,1,1,155.7,47.3344962,8.623236,47.3351839,8.6250069
Luckenholzweg,1,3,500.0,47.3626612,8.6185071,47.3613228,8.6218406
Luckenholzweg,2,3,500.0,47.3613228,8.6218406,47.3627615,8.6157469
Luckenholzweg,3,3,213.5,47.3627615,8.6157469,47.3626612,8.6185071
Besenrainstrasse,1,2,500.0,47.348189,8.5231376,47.3445001,8.5266227
Besenrainstrasse,2,2,399.0,47.3445001,8.5266227,47.3415287,8.5293436
Escher-Wyss-Platz,1,1,184.1,47.3909641,8.5227422,47.3911869,8.5204871
Grenzsteig,1,1,114.8,47.3321322,8.5437517,47.332911,8.5441784
Unknown,1,1,62.1,47.425193,8.5622156,47.4250237,8.5629495
Hohmoos,1,1,80.1,47.3948133,8.5934749,47.3942279,8.5940697
Unknown,1,1,54.3,47.3212406,8.5855994,47.3216564,8.5852235
Ricarda-Huch-Strasse,1,1,117.3,47.4124319,8.5395216,47.4115129,8.5402853
Büsiseeweg,1,2,500.0,47.4368213,8.5100879,47.4336193,8.5146256
Büsiseeweg,2,2,243.0,47.4336193,8.5146256,47.4317205,8.5161957
Nussbaumstrasse,1,1,256.8,47.3708317,8.5126453,47.3720735,8.5153975
Unknown,1,2,500.0,47.4324148,8.4825664,47.4349512,8.4878183
Unknown,2,2,242.2,47.4349512,8.4878183,47.4358872,8.4900542
Unknown,1,6,500.0,47.3998704,8.4523695,47.3997624,8.4500376
Unknown,2,6,500.0,47.3997624,8.4500376,47.3993264,8.4540187
Unknown,3,6,500.0,47.3993264,8.4540187,47.3987215,8.4605817
Unknown,4,6,500.0,47.3987215,8.4605817,47.3988205,8.4633489
Unknown,5,6,500.0,47.3988205,8.4633489,47.4001723,8.4570729
Unknown,6,6,363.8,47.4001723,8.4570729,47.3998704,8.4523695
Rötelterrasse,1,1,62.4,47.3984786,8.5301176,47.3989536,8.5298791
Unknown,1,11,500.0,47.4380861,8.4652174,47.439967,8.4654372
Unknown,2,11,500.0,47.439967,8.4654372,47.439826,8.4612287
Unknown,3,11,500.0,47.439826,8.4612287,47.4404345,8.4603841
Unknown,4,11,500.0,47.4404345,8.4603841,47.4420865,8.4547621
Unknown,5,11,500.0,47.4420865,8.4547621,47.4458034,8.4540448
Unknown,6,11,500.0,47.4458034,8.4540448,47.442307,8.4582138
Unknown,7,11,500.0,47.442307,8.4582138,47.4411125,8.4618662
Unknown,8,11,500.0,47.4411125,8.4618662,47.4391718,8.4622183
Unknown,9,11,500.0,47.4391718,8.4622183,47.4364872,8.4675358
Unknown,10,11,500.0,47.4364872,8.4675358,47.4357523,8.4696342
Unknown,11,11,423.0,47.4357523,8.4696342,47.4380861,8.4652174
Unknown,1,1,259.8,47.3858203,8.6049978,47.3844645,8.6076893
Haspelsteg,1,2,500.0,47.3431472,8.5193708,47.3389831,8.5198263
Haspelsteg,2,2,211.6,47.3389831,8.5198263,47.3370831,8.5197422
Unknown,1,1,214.3,47.4129323,8.5919646,47.4126643,8.5944557
Riedweg,1,2,500.0,47.4122088,8.4638913,47.4131086,8.4662641
Riedweg,2,2,440.6,47.4131086,8.4662641,47.4160956,8.469378
Unknown,1,3,500.0,47.4420471,8.4648331,47.4431405,8.4599977
Unknown,2,3,500.0,47.4431405,8.4599977,47.4460325,8.4549303
Unknown,3,3,304.5,47.4460325,8.4549303,47.447531,8.4530635
Fernsehstrasse,1,1,86.0,47.4184426,8.5613627,47.4191058,8.5619494
Herdernstrasse,1,2,500.0,47.3814129,8.5035309,47.384675,8.5079189
Herdernstrasse,2,2,57.3,47.384675,8.5079189,47.3850756,8.5083958
Unknown,1,2,500.0,47.4439976,8.5988065,47.4431775,8.595083
Unknown,2,2,295.4,47.4431775,8.595083,47.4439976,8.5988065
Unknown,1,5,500.0,47.4407608,8.4585685,47.4400004,8.454268
Unknown,2,5,500.0,47.4400004,8.454268,47.4415089,8.4499872
Unknown,3,5,500.0,47.4415089,8.4499872,47.4394256,8.4558615
Unknown,4,5,500.0,47.4394256,8.4558615,47.4373092,8.461706
Unknown,5,5,152.4,47.4373092,8.461706,47.4366616,8.4633607
Unknown,1,1,363.1,47.3376675,8.5806753,47.3406788,8.5789651
Breitenackerstrasse,1,2,500.0,47.3665362,8.4669604,47.3681876,8.4730675
Breitenackerstrasse,2,2,96.7,47.3681876,8.4730675,47.3687859,8.4739356
Heimatstrasse,1,1,128.1,47.3547657,8.5550459,47.3540096,8.5537796
Unknown,1,1,95.1,47.444228,8.6227058,47.4442519,8.6239455
Unknown,1,1,242.6,47.3143543,8.5262824,47.3155124,8.5256231
Stettbacherrain,1,1,112.2,47.3970812,8.5874844,47.3978585,8.5884109
Predigerplatz,1,1,103.7,47.3739615,8.5464641,47.3735311,8.545246
Reginastrasse,1,1,176.1,47.3398668,8.5293039,47.3382852,8.5294229
Unknown,1,1,134.7,47.3979563,8.4522045,47.3975857,8.4505066
Friedrich-Glauser-Gasse,1,1,39.3,47.3760016,8.5445497,47.3759558,8.5440344
Zinistrasse,1,1,107.0,47.379138,8.5257553,47.3798816,8.5266542
Spyriplatz,1,1,149.1,47.3822594,8.5518278,47.3825385,8.5522675
Schwellistrasse,1,1,279.4,47.4246954,8.5407562,47.4248912,8.5373716
Unknown,1,1,154.8,47.4233118,8.5969999,47.4237078,8.5989527
Unknown,1,1,242.7,47.4165649,8.5912655,47.415406,8.593933
Unknown,1,1,347.7,47.362966,8.6273104,47.3654631,8.6245753
Unknown,1,1,266.9,47.4256795,8.6050082,47.4243261,8.6078948
Unknown,1,1,435.2,47.3284252,8.6247051,47.3265909,8.6296649
Unknown,1,1,148.3,47.4405541,8.4765105,47.4417812,8.4772746
Roggenstrasse,1,1,114.2,47.3878396,8.5247194,47.388674,8.5256024
Unknown,1,2,500.0,47.4370274,8.6115826,47.4378877,8.6072681
Unknown,2,2,159.3,47.4378877,8.6072681,47.4391261,8.606688
Waisenhausstrasse,1,1,105.0,47.3760548,8.5409147,47.3769493,8.5406608
Wäldlistrasse,1,1,265.4,47.3701643,8.5584015,47.3681713,8.5600494
Unknown,1,1,351.8,47.4099517,8.4612374,47.4099517,8.4612374
Riedenhaldensteig,1,5,500.0,47.421012,8.5073517,47.4184344,8.5127047
Riedenhaldensteig,2,5,500.0,47.4184344,8.5127047,47.4155992,8.5178475
Riedenhaldensteig,3,5,500.0,47.4155992,8.5178475,47.4161657,8.5151118
Riedenhaldensteig,4,5,500.0,47.4161657,8.5151118,47.4192152,8.5106259
Riedenhaldensteig,5,5,178.4,47.4192152,8.5106259,47.4203546,8.5090742
Unknown,1,2,500.0,47.3219404,8.4496647,47.3192796,8.4517814
Unknown,2,2,191.5,47.3192796,8.4517814,47.3179632,8.4511865
Haldeneggsteig,1,1,190.6,47.3799076,8.5441495,47.3808013,8.5458586
Unknown,1,1,424.5,47.4282574,8.4686611,47.428457,8.4631787
Heinrichstrasse,1,2,500.0,47.3849434,8.5263925,47.3872478,8.5290305
Heinrichstrasse,2,2,388.1,47.3872478,8.5290305,47.3854787,8.5268702
Unknown,1,1,194.5,47.4237003,8.6110267,47.4222741,8.6123194
Streulistrasse,1,2,500.0,47.3657646,8.5656243,47.363227,8.5607971
Streulistrasse,2,2,40.7,47.363227,8.5607971,47.3628851,8.5607092
Unknown,1,1,81.0,47.4268458,8.5746481,47.4272247,8.5755638
Damhirschweg,1,3,500.0,47.4017131,8.5189124,47.4010714,8.5228965
Damhirschweg,2,3,500.0,47.4010714,8.5228965,47.399474,8.528655
Damhirschweg,3,3,43.8,47.399474,8.528655,47.3997891,8.5289772
Zwischenbächen,1,2,500.0,47.3859499,8.481953,47.382009,8.478804
Zwischenbächen,2,2,231.6,47.382009,8.478804,47.3802209,8.479732
Badergasse,1,1,63.1,47.3738109,8.5437109,47.3739048,8.5428871
Unknown,1,1,115.5,47.3927369,8.6279435,47.3927589,8.6294724
Unknown,1,1,144.3,47.3347914,8.6155172,47.3336172,8.6147211
Döltschihalde,1,2,500.0,47.3650918,8.4940985,47.3650188,8.5006279
Döltschihalde,2,2,152.5,47.3650188,8.5006279,47.3650104,8.5026467
Unknown,1,7,500.0,47.3335376,8.5403909,47.3295672,8.5431634
Unknown,2,7,500.0,47.3295672,8.5431634,47.3253175,8.5451345
Unknown,3,7,500.0,47.3253175,8.5451345,47.3209296,8.54559
Unknown,4,7,500.0,47.3209296,8.54559,47.3167218,8.5479238
Unknown,5,7,500.0,47.3167218,8.5479238,47.3157453,8.5473849
Unknown,6,7,500.0,47.3157453,8.5473849,47.3199922,8.5459164
Unknown,7,7,208.1,47.3199922,8.5459164,47.3208476,8.5458313
Unknown,1,1,220.3,47.4135928,8.5890278,47.4117236,8.5880876
Stockenwiesweg,1,1,49.9,47.3648873,8.6216265,47.3644634,8.6214328
J.-R.-von-Salis-Anlage,1,5,500.0,47.3725943,8.5474958,47.3763879,8.5450928
J.-R.-von-Salis-Anlage,2,5,500.0,47.3763879,8.5450928,47.3723126,8.5471633
J.-R.-von-Salis-Anlage,3,5,500.0,47.3723126,8.5471633,47.3703582,8.5471208
J.-R.-von-Salis-Anlage,4,5,500.0,47.3703582,8.5471208,47.3735408,8.5470721
J.-R.-von-Salis-Anlage,5,5,56.5,47.3735408,8.5470721,47.3739851,8.5467089
Unknown,1,12,500.0,47.3977678,8.44898,47.3984703,8.4544414
Unknown,2,12,500.0,47.3984703,8.4544414,47.3974674,8.4608133
Unknown,3,12,500.0,47.3974674,8.4608133,47.395831,8.4668976
Unknown,4,12,500.0,47.395831,8.4668976,47.3942864,8.4713392
Unknown,5,12,500.0,47.3942864,8.4713392,47.3965232,8.4656045
Unknown,6,12,500.0,47.3965232,8.4656045,47.3979792,8.4593658
Unknown,7,12,500.0,47.3979792,8.4593658,47.3984861,8.4528729
Unknown,8,12,500.0,47.3984861,8.4528729,47.3974046,8.4515009
Unknown,9,12,500.0,47.3974046,8.4515009,47.396471,8.4579797
Unknown,10,12,500.0,47.396471,8.4579797,47.3955371,8.4644581
Unknown,11,12,500.0,47.3955371,8.4644581,47.3944187,8.4708313
Unknown,12,12,330.9,47.3944187,8.4708313,47.3943617,8.4701903
Unknown,1,1,489.6,47.3698487,8.4565764,47.3711199,8.4576156
Unknown,1,1,179.7,47.37968,8.6291776,47.3809447,8.6276963
Unknown,1,2,500.0,47.3304714,8.4756188,47.3303118,8.4772201
Unknown,2,2,338.2,47.3303118,8.4772201,47.3308272,8.4770376
Wannenholzstrasse,1,1,366.5,47.411123,8.5221099,47.4107541,8.5215516
Unknown,1,1,184.5,47.4115711,8.6021535,47.4115636,8.6045763
Unknown,1,1,229.4,47.3421851,8.6149385,47.3439637,8.6137135
Unknown,1,3,500.0,47.3322161,8.6104289,47.333857,8.604389
Unknown,2,3,500.0,47.333857,8.604389,47.3327932,8.6067283
Unknown,3,3,442.0,47.3327932,8.6067283,47.3316193,8.6090213
Kleinhölzliweg,1,1,496.3,47.3808903,8.5943768,47.3808903,8.5943768
Trichtenhausenfussweg,1,3,500.0,47.3507034,8.6019736,47.3538783,8.601374
Trichtenhausenfussweg,2,3,500.0,47.3538783,8.601374,47.3573093,8.597674
Trichtenhausenfussweg,3,3,209.3,47.3573093,8.597674,47.3584219,8.5954786
Kurfirstenstrasse,1,1,376.9,47.3519619,8.5282924,47.3519776,8.5293425
Buchzelgstrasse,1,5,500.0,47.3623976,8.5776173,47.3617442,8.5835725
Buchzelgstrasse,2,5,500.0,47.3617442,8.5835725,47.3619282,8.5897447
Buchzelgstrasse,3,5,500.0,47.3619282,8.5897447,47.3609568,8.5951029
Buchzelgstrasse,4,5,500.0,47.3609568,8.5951029,47.361955,8.5970368
Buchzelgstrasse,5,5,42.3,47.361955,8.5970368,47.3622142,8.5974288
Unterer Pfaffhauserweg,1,2,500.0,47.3684525,8.6096202,47.3713511,8.6056477
Unterer Pfaffhauserweg,2,2,286.2,47.3713511,8.6056477,47.3738521,8.6056814
Gärtnerstrasse,1,1,433.8,47.3534795,8.5566349,47.3558842,8.561075
Unknown,1,1,86.1,47.3264379,8.5875838,47.3271404,8.5879983
Unknown,1,1,114.9,47.437992,8.6300949,47.4388398,8.6308278
Waldmannstrasse,1,1,72.3,47.3682283,8.5468359,47.3687786,8.5463422
Unknown,1,2,500.0,47.4089686,8.4611324,47.4094746,8.45634
Unknown,2,2,218.9,47.4094746,8.45634,47.4091466,8.4591562
Granitweg,1,1,72.7,47.3855872,8.5429386,47.3861602,8.5424748
Plattenholzweg,1,1,107.5,47.3564165,8.6246426,47.3558925,8.6235465
Unknown,1,3,500.0,47.446943,8.6065627,47.4444539,8.6107185
Unknown,2,3,500.0,47.4444539,8.6107185,47.4441125,8.6164881
Unknown,3,3,216.4,47.4441125,8.6164881,47.4423978,8.6177958
Unknown,1,3,500.0,47.420741,8.6214155,47.4166157,8.6196081
Unknown,2,3,500.0,47.4166157,8.6196081,47.4197441,8.6217712
Unknown,3,3,337.6,47.4197441,8.6217712,47.4202616,8.6213673
Usteribrücke,1,1,20.4,47.3760462,8.5357961,47.3759684,8.5360412
Mattackerstrasse,1,2,500.0,47.4233521,8.5497737,47.426809,8.5538998
Mattackerstrasse,2,2,40.4,47.426809,8.5538998,47.4271515,8.554056
Holzmatt,1,1,82.8,47.4135255,8.5258014,47.4131881,8.5267799
Kurt-Guggenheim-Strasse,1,1,36.5,47.3671096,8.5397453,47.3672058,8.5402077
Unknown,1,1,112.5,47.3253589,8.5487426,47.3246338,8.5481558
Unknown,1,1,406.5,47.3191185,8.4585545,47.3175481,8.4594349
Unknown,1,1,450.8,47.4175007,8.6243207,47.4140917,8.621673
Unknown,1,1,300.5,47.4373982,8.575293,47.4370485,8.5789002
Unknown,1,2,500.0,47.4452774,8.6275716,47.4482375,8.6280066
Unknown,2,2,199.7,47.4482375,8.6280066,47.4490824,8.6256985
Signaustrasse,1,1,171.2,47.3626238,8.5553296,47.3633548,8.5573235
Unknown,1,2,500.0,47.4085058,8.443606,47.409051,8.449928
Unknown,2,2,99.3,47.409051,8.449928,47.4086544,8.4511036
Laufferweg,1,3,500.0,47.3939378,8.5447704,47.3951249,8.5409317
Laufferweg,2,3,500.0,47.3951249,8.5409317,47.3939335,8.5470945
